ngram,freq,cumshare,en
Beziehungen,3919535,0.627,relationships
Staat,3914816,0.628,country
jener,3913046,0.628,that
dritten,3896838,0.628,third
Auto,3896620,0.628,automobile
gehören,3895742,0.628,belong
wand,3893880,0.628,wall
Werte,3893512,0.628,values
wichtige,3882569,0.628,important
Feuer,3882102,0.628,fire
jeweiligen,3876809,0.628,respective
Karl,3872817,0.628,Karl
Modell,3871901,0.628,model
Schultern,3869785,0.629,shoulders
vermutlich,3867581,0.629,allegedly
lachen,3854280,0.629,laugh
Name,3854153,0.629,Surname
braucht,3853025,0.629,needs
Schüler,3850931,0.629,pupils
willen,3845263,0.629,sake
kannte,3840050,0.629,knew
reich,3837923,0.629,rich
gefallen,3812512,0.629,favor
bilden,3811972,0.629,form
grundsätzlich,3807617,0.63,basically
Grenzen,3803208,0.63,limits
Grundlage,3801239,0.63,basis
Haar,3798425,0.63,hair
armen,3798204,0.63,poor
Gegensatz,3794445,0.63,contrast
erzählen,3793696,0.63,tell
unterschied,3793326,0.63,difference
gegangen,3792046,0.63,gone
Druck,3786682,0.63,print
gesprochen,3784096,0.63,spoken
schlecht,3765872,0.63,bad
Einfluss,3763761,0.631,influence
inneren,3760301,0.631,inner
Organisation,3759542,0.631,organization
gleiche,3751658,0.631,same
tritt,3750430,0.631,kicks
Wahl,3744361,0.631,choice
Vorstellung,3741356,0.631,performance
Anspruch,3729237,0.631,claim
Methode,3724797,0.631,method
Hals,3717393,0.631,throat
brauchen,3717167,0.631,to need
Stirn,3704166,0.631,forehead
Kommunikation,3703479,0.632,communication
Bedingungen,3695066,0.632,conditions
deiner,3691603,0.632,yours
hingegen,3691423,0.632,on the other hand
Zeiten,3686410,0.632,times
gewissen,3685568,0.632,conscience
Energie,3673485,0.632,energy
gelten,3670986,0.632,are valid
mussten,3667996,0.632,had to
Herzen,3664370,0.632,hearts
Küche,3654888,0.632,kitchen
wenigen,3650915,0.632,few
unterschiedlichen,3641336,0.633,different
Veränderungen,3639088,0.633,changes
Arzt,3630578,0.633,physician
Jahrhunderts,3630199,0.633,century
dank,3629040,0.633,thanks to
Eindruck,3622720,0.633,impression
zuletzt,3622658,0.633,last
Schulter,3618486,0.633,shoulder
Größe,3610828,0.633,size
entstehen,3604430,0.633,develop
nennen,3601633,0.633,to name
Gestalt,3594938,0.633,shape
übrigen,3588146,0.633,rest
Gruppen,3584536,0.634,groups
fertig,3583360,0.634,finished
ergeben,3574179,0.634,result
hinsichtlich,3567668,0.634,regarding
Basis,3567391,0.634,base
Gewalt,3567210,0.634,force
Fuß,3567011,0.634,foot
öffentlichen,3565210,0.634,public
habt,3557812,0.634,have
allgemeine,3557115,0.634,general
vertrauen,3551340,0.634,trust
Wirklichkeit,3549522,0.634,reality
drückte,3545481,0.635,pressed
Hintergrund,3545033,0.635,background
Universität,3534860,0.635,university
Internet,3534837,0.635,internet
längst,3532063,0.635,a long time ago
klein,3529947,0.635,small
Fehler,3514812,0.635,mistake
Ziele,3512823,0.635,goals
Weile,3508985,0.635,while
aufs,3505839,0.635,onto
Schritte,3499557,0.635,steps
bietet,3498418,0.635,offers
regeln,3497889,0.635,regulate
gehalten,3492456,0.636,held
hierzu,3479001,0.636,for this
offensichtlich,3477215,0.636,apparently
erscheinen,3476399,0.636,appear
Inhalt,3465038,0.636,contents
relativ,3459024,0.636,relative
klang,3452215,0.636,sound
geführt,3447330,0.636,guided
Hoffnung,3446167,0.636,hope
Position,3445584,0.636,position
früh,3445421,0.636,early
Tränen,3444707,0.636,tears
bekam,3439652,0.636,got
welchem,3437193,0.637,which
sitzen,3437139,0.637,sit
unbedingt,3433695,0.637,absolutely
acht,3432051,0.637,eight
sahen,3431195,0.637,saw
vorsichtig,3429653,0.637,careful
folgte,3427266,0.637,followed
Volk,3426174,0.637,people
Falle,3425659,0.637,cases
Linie,3425174,0.637,line
unmittelbar,3424645,0.637,immediate
glücklich,3422670,0.637,happy
Kampf,3422191,0.637,battle
solcher,3419254,0.638,such
Vergangenheit,3412390,0.638,past
bemerkte,3412163,0.638,noticed
Kritik,3407192,0.638,criticism
manche,3405785,0.638,some
Versuch,3400627,0.638,attempt
Beine,3398406,0.638,legs
dargestellt,3398229,0.638,shown
Aufmerksamkeit,3397254,0.638,attention
entspricht,3395181,0.638,is equivalent to
Freundin,3390479,0.638,girlfriend
beginnt,3382868,0.638,begins
Prozess,3381471,0.638,process
rasch,3379135,0.639,quickly
halb,3377484,0.639,half
Kontrolle,3374379,0.639,control
stärker,3374096,0.639,stronger
Forschung,3372848,0.639,research
beinahe,3371838,0.639,nearly
erschien,3369500,0.639,appeared
Europa,3369334,0.639,Europe
schwarzen,3361746,0.639,black
Tages,3358701,0.639,day
suche,3352792,0.639,seek
zahlen,3351769,0.639,to count
Studien,3343353,0.639,studies
Lust,3342596,0.639,desire
egal,3339400,0.64,no matter
Schmerz,3327322,0.64,pain
Schutz,3326746,0.64,protection
beschrieben,3322441,0.64,described
teilweise,3318512,0.64,partially
Schatten,3316511,0.64,the shade
Nase,3305078,0.64,nose
bestand,3304158,0.64,duration
genannten,3302520,0.64,mentioned
Tatsache,3299239,0.64,fact
Meter,3293757,0.64,meter
gründen,3292846,0.64,establish
Regierung,3289929,0.64,government
ständig,3289136,0.641,constant
Anforderungen,3287760,0.641,requirements
Wien,3287004,0.641,Vienna
freien,3287001,0.641,free
hierbei,3281370,0.641,here
größer,3279083,0.641,greater
kurzen,3273949,0.641,short
Verwendung,3273266,0.641,use
lass,3271156,0.641,let
Leistungen,3269281,0.641,services
deinem,3269113,0.641,yours
unterschiedliche,3268004,0.641,different
Verständnis,3266586,0.641,understanding
Eigenschaften,3259777,0.641,characteristics
komm,3259433,0.642,come
anschließend,3255248,0.642,afterward
starrte,3254044,0.642,stared
gesamte,3248941,0.642,entire
Unterstützung,3248105,0.642,support
stieg,3246261,0.642,rose
Sachen,3246210,0.642,things
treten,3246201,0.642,to step
unterscheiden,3239826,0.642,differentiate
schöne,3236494,0.642,lovely
kleines,3235819,0.642,small
gestern,3231633,0.642,yesterday
Gefühle,3229698,0.642,feelings
Anteil,3228575,0.642,portion
gesamten,3224448,0.643,entire
gezeigt,3219486,0.643,shown
legen,3217684,0.643,lay
Euro,3216400,0.643,euro
zusätzlich,3216049,0.643,additionally
weißen,3215592,0.643,white
gemäß,3213468,0.643,according to
bedarf,3207652,0.643,requirement
dienen,3205784,0.643,to serve
erforderlich,3202568,0.643,necessary
glaubte,3197225,0.643,believed
gutes,3195773,0.643,good
stieß,3194885,0.643,bumped
wirken,3192989,0.643,act
vorhanden,3192405,0.644,present
Methoden,3191553,0.644,methods
Einführung,3188608,0.644,introduction
Opfer,3183176,0.644,victim
Erklärung,3182808,0.644,explanation
Gelegenheit,3179565,0.644,opportunity
eins,3178686,0.644,one
Therapie,3178171,0.644,therapy
Prinzip,3170143,0.644,principle
Reise,3166451,0.644,trip
einerseits,3165611,0.644,on the one hand
wesentlich,3163907,0.644,significant
suchte,3154725,0.644,searched
rund,3147265,0.644,around
gesetzt,3146849,0.645,set
Polizei,3140197,0.645,police
Untersuchungen,3139714,0.645,investigations
Struktur,3138240,0.645,structure
Monate,3137877,0.645,months
Glas,3137866,0.645,glass
außerhalb,3135028,0.645,outside of
enthält,3132297,0.645,contains
erinnern,3130912,0.645,recall
dahin,3126657,0.645,there
Artikel,3124778,0.645,article
Zweifel,3122382,0.645,doubt
Staaten,3118904,0.645,states
schuld,3116543,0.645,fault
sieben,3115013,0.646,seven
Hälfte,3114397,0.646,half
Wissenschaft,3110647,0.646,science
spielt,3102489,0.646,plays
Wind,3102202,0.646,wind
laufen,3102006,0.646,to run
solange,3099954,0.646,so long
zieht,3097569,0.646,pulls
menschlichen,3095577,0.646,human
entsprechenden,3093438,0.646,corresponding
richtige,3090225,0.646,right one
außen,3088818,0.646,outside
erwarten,3084913,0.646,expect
anhand,3082394,0.646,based
geschrieben,3078734,0.646,written
enthalten,3078214,0.647,contain
einander,3066548,0.647,each other
beste,3060313,0.647,best
fragt,3057248,0.647,asks
schönen,3057079,0.647,beautiful
dar,3056599,0.647,represent
schob,3056323,0.647,pushed
musst,3050303,0.647,must
Leistung,3049490,0.647,perfomance
nächste,3048865,0.647,next
still,3046794,0.647,quiet
wartete,3040365,0.647,was waiting
irgendwann,3039833,0.647,sometime
ließen,3036488,0.647,let
Hund,3036166,0.647,dog
allgemein,3035437,0.648,general
spät,3033244,0.648,late
entsteht,3027773,0.648,arises
tiefe,3027673,0.648,depth
Wald,3025533,0.648,forest
Erinnerung,3023532,0.648,memory
Entscheidungen,3021215,0.648,decisions
vorstellen,3020158,0.648,introduce
Kontext,3017374,0.648,context
Kollegen,3016459,0.648,colleagues
innere,3015336,0.648,inner
getroffen,3012098,0.648,met
hinten,3011838,0.648,rear
Preis,3009364,0.648,price
wirkte,3008350,0.648,worked
Zweck,3006752,0.649,purpose
immerhin,3002472,0.649,after all
erfüllt,3002274,0.649,Fulfills
entlang,3001794,0.649,along
fühlen,3000816,0.649,feel
Meer,2999977,0.649,sea
ausschließlich,2987072,0.649,exclusively
Markt,2986067,0.649,market
Tätigkeit,2985861,0.649,task
erwartet,2983517,0.649,expected
entwickeln,2981734,0.649,develop
erzählte,2981563,0.649,told
Klasse,2981466,0.649,class
Kontakt,2974125,0.649,contact
Bank,2973909,0.649,bank
wirkt,2973330,0.65,works
innen,2969059,0.65,inside
entsprechende,2960247,0.65,appropriate
befand,2958578,0.65,found
schrie,2955135,0.65,screamed
unmöglich,2950930,0.65,impossible
Umgebung,2950757,0.65,vicinity
eingesetzt,2942417,0.65,deployed
sterben,2939528,0.65,die
gehe,2939438,0.65,go
kurze,2936868,0.65,short
trägt,2934839,0.65,carries
linken,2933548,0.65,left
vollständig,2933201,0.65,completely
Stellung,2932549,0.65,position
freilich,2931296,0.651,of course
Mai,2930517,0.651,may
weiteres,2929435,0.651,additional
stimmt,2927371,0.651,right
besonderen,2925059,0.651,special
Studie,2923937,0.651,study
Quelle,2923746,0.651,source
brauchte,2922960,0.651,needed
Wunsch,2921618,0.651,wish
antworten,2920697,0.651,reply
Teile,2920026,0.651,parts
auftreten,2919976,0.651,appear
Kaffee,2919429,0.651,coffee
Elemente,2919224,0.651,elements
lagen,2919024,0.651,lay
Medien,2916486,0.652,media
Einheit,2913702,0.652,unit
halt,2912478,0.652,stop
Soldaten,2910909,0.652,soldiers
stolz,2909023,0.652,proud
Gegenstand,2904338,0.652,object
betrachten,2900698,0.652,regard
August,2900257,0.652,August
Verlauf,2891872,0.652,course
Philosophie,2890317,0.652,philosophy
Chance,2887946,0.652,chance
gewisse,2882170,0.652,certain
Management,2881052,0.652,management
Plan,2877377,0.652,plan
Schiff,2875413,0.652,ship
Frankreich,2874452,0.652,France
Bestimmung,2872905,0.653,determination
schneller,2871996,0.653,more quickly
Charakter,2870862,0.653,character
verändert,2867010,0.653,changes
diesmal,2861052,0.653,this time
Besuch,2860902,0.653,visit
Reaktion,2859966,0.653,reaction
durchgeführt,2858001,0.653,carried out
Qualität,2855851,0.653,quality
ferner,2853935,0.653,further
vollkommen,2851210,0.653,completely
flüsterte,2849158,0.653,whispered
Fälle,2848803,0.653,cases
befindet,2848391,0.653,located
guter,2845108,0.653,goods
neuer,2841364,0.654,news
derselben,2839435,0.654,the same
Konzept,2839042,0.654,concept
Typ,2837226,0.654,type
Bevölkerung,2833991,0.654,population
dritte,2833814,0.654,third
Religion,2833335,0.654,religion
Gegenwart,2832935,0.654,present
seid,2828761,0.654,are
Phase,2822094,0.654,phase
geblieben,2820033,0.654,remained
Absatz,2819913,0.654,unit volume
Haare,2817412,0.654,hair
kennt,2816071,0.654,knows
Gedanke,2812183,0.654,thought
fremden,2810969,0.654,strange
max,2810200,0.655,max
Faktoren,2806711,0.655,factors
machten,2802921,0.655,made
Garten,2799741,0.655,garden
unabhängig,2799732,0.655,independently
zuckte,2798006,0.655,twitched
darunter,2797273,0.655,underneath
mittels,2794575,0.655,by means of
nötig,2791372,0.655,necessary
behandelt,2786726,0.655,treated
bieten,2785481,0.655,offer
mitten,2785202,0.655,in the middle
Titel,2775572,0.655,title
irgendwo,2771939,0.655,somewhere
verlieren,2771032,0.655,to lose
übrigens,2770500,0.655,by the way
erkannte,2761023,0.656,realized
lieben,2760504,0.656,love
möglicherweise,2757798,0.656,possibly
durfte,2756237,0.656,could
teilen,2751144,0.656,share
Interessen,2750357,0.656,interests
beschäftigt,2743999,0.656,employed
falsch,2741360,0.656,not correct
Stein,2739875,0.656,stone
einzigen,2738914,0.656,single
schlafen,2737773,0.656,sleep
Definition,2735183,0.656,definition
Gang,2730096,0.656,gear
komme,2729841,0.656,come
Tiere,2729292,0.656,animals
Verantwortung,2726959,0.656,responsibility
Ansatz,2724210,0.656,approach
Information,2722890,0.657,information
Beispiele,2722228,0.657,examples
Perspektive,2720754,0.657,perspective
hinunter,2717836,0.657,down
größere,2717638,0.657,larger
Mitglieder,2717351,0.657,members
wesentlichen,2716898,0.657,essential
mehreren,2716494,0.657,several
Funktionen,2714851,0.657,functions
bildet,2712777,0.657,forms
Ausbildung,2711922,0.657,education
leiden,2709333,0.657,suffer
Schwierigkeiten,2707909,0.657,difficulties
bewegen,2703788,0.657,move
Lehrer,2702019,0.657,teacher
erhält,2700792,0.657,receives
gewinnen,2699187,0.658,to win
Aspekte,2693680,0.658,aspects
zufrieden,2691869,0.658,satisfied
müsste,2691847,0.658,would have to
Millionen,2691142,0.658,millions
Umgang,2687986,0.658,handling
Hof,2687452,0.658,court
hängt,2686603,0.658,hangs
erwähnt,2684012,0.658,mentioned
okay,2683636,0.658,OK
Ahnung,2682367,0.658,idea
deswegen,2675477,0.658,because of this
betrachtete,2671285,0.658,looked at
Veränderung,2669373,0.658,change
Voraussetzungen,2669179,0.658,requirements
zentrale,2663144,0.658,central
großes,2663021,0.658,big
Haltung,2661460,0.659,attitude
legt,2658087,0.659,lays
Diskussion,2657396,0.659,discussion
regelmäßig,2656990,0.659,regularly
Rest,2653585,0.659,rest
schrieb,2648498,0.659,wrote
sprang,2648292,0.659,jumped
Unternehmens,2646513,0.659,company
Vaters,2646460,0.659,father's
anderem,2645355,0.659,other
insofern,2645060,0.659,insofar
Grunde,2641323,0.659,reasons
angenommen,2636167,0.659,assumed
Mannes,2633666,0.659,man
Jesus,2632677,0.659,Jesus
selbstverständlich,2630936,0.659,of course
Kaiser,2628542,0.659,emperor
per,2627852,0.66,by
gelegt,2627390,0.66,placed
möglichen,2627114,0.66,possible
See,2619944,0.66,lake
holte,2619310,0.66,fetched
trinken,2612878,0.66,drink
not,2608577,0.66,not
müsse,2607547,0.66,must
ändern,2606709,0.66,change
mittlerweile,2604881,0.66,in the meantime
Ton,2601730,0.66,volume
Schmerzen,2598142,0.66,pains
weshalb,2596370,0.66,why
Büro,2592843,0.66,office
höher,2586272,0.66,higher
entscheiden,2585860,0.66,decide
leisten,2585462,0.66,afford
Annahme,2585240,0.661,assumption
richtigen,2583767,0.661,right
Juni,2579780,0.661,June
größten,2577296,0.661,biggest
schließen,2574414,0.661,shut down
wieso,2573838,0.661,how come
desto,2573406,0.661,the
froh,2572829,0.661,joyful
stimmen,2571060,0.661,voices
Stuhl,2570123,0.661,chair
Ohren,2567961,0.661,ears
bestimmen,2566140,0.661,determine
verlangen,2565558,0.661,to demand
Technik,2565479,0.661,technology
heiligen,2564966,0.661,sanctify
Erkenntnis,2562832,0.661,understanding
Krankheit,2562503,0.661,illness
erfolgen,2561290,0.661,take place
Männern,2560422,0.662,men
ans,2560358,0.662,to
dürfte,2555569,0.662,should
stille,2554768,0.662,silence
Beschreibung,2553951,0.662,description
gezogen,2552676,0.662,drawn
versuche,2552539,0.662,tries
mache,2551444,0.662,make
alleine,2547918,0.662,alone
Zug,2547494,0.662,train
schwarze,2547072,0.662,black
Traum,2544682,0.662,dream
erinnerte,2540922,0.662,remembered
Insel,2538950,0.662,island
frühen,2537087,0.662,early
Angaben,2536724,0.662,Declarations
eindeutig,2536557,0.662,clearly
letztlich,2536521,0.663,ultimately
Gebäude,2533982,0.663,building
angesichts,2533694,0.663,given
hinauf,2531821,0.663,up
Atem,2530680,0.663,breath
Juden,2528489,0.663,Jews
Juli,2527870,0.663,July
Ecke,2524923,0.663,corner
Feld,2520470,0.663,field
verschwunden,2516721,0.663,disappeared
März,2516386,0.663,march
Aussage,2514140,0.663,expression
Bücher,2512279,0.663,books
Urteil,2512271,0.663,verdict
starke,2510891,0.663,strength
online,2510368,0.663,on-line
nennt,2509799,0.663,names
internationalen,2509536,0.663,international
Ursache,2501117,0.664,cause
Monaten,2500113,0.664,months
Gebiet,2497088,0.664,area
meint,2497010,0.664,means
April,2496433,0.664,April
mochte,2494883,0.664,would like
Autoren,2494679,0.664,authors
Risiko,2491331,0.664,risk
befinden,2488892,0.664,condition
fehlt,2487439,0.664,is missing
Hotel,2485306,0.664,hotel
Beitrag,2483385,0.664,contribution
Schicksal,2480699,0.664,fate
Strukturen,2480467,0.664,structures
Treppe,2479333,0.664,stairs
Film,2477277,0.664,movie
dient,2476505,0.664,serves
Hinweis,2471711,0.664,a notice
Mühe,2470962,0.665,effort
Kräfte,2470647,0.665,powers
gefragt,2470607,0.665,asked
mögliche,2468329,0.665,possible
Pferd,2467217,0.665,horse
Nummer,2464553,0.665,number
hört,2462849,0.665,hears
versteht,2456792,0.665,understands
murmelte,2456256,0.665,mumbled
gemeinsamen,2455882,0.665,common
erlebt,2454025,0.665,experienced
Sommer,2449026,0.665,summer
Partei,2448505,0.665,political party
Ohr,2447360,0.665,ear
voraus,2447118,0.665,ahead
Werke,2445616,0.665,factories
beginnen,2445306,0.665,start
traf,2444740,0.665,met
roten,2439343,0.665,redden
beobachten,2438136,0.666,watch
verließ,2434909,0.666,left
Gründe,2434077,0.666,reasons
Prozesse,2430977,0.666,processes
Fähigkeiten,2430340,0.666,capabilities
geschlossen,2428685,0.666,closed
geschieht,2427850,0.666,happens
Aussagen,2426278,0.666,testify
schweigen,2426157,0.666,remain silent
unterwegs,2425427,0.666,on road
deutsch,2424350,0.666,German
Projekt,2424091,0.666,project
überrascht,2422936,0.666,surprised
Bericht,2416917,0.666,report
abends,2415683,0.666,in the evening
sprachen,2415488,0.666,languages
fanden,2414673,0.666,found
Ländern,2414523,0.666,countries
sag,2413709,0.667,say
stattdessen,2408758,0.667,instead of this
persönlichen,2407992,0.667,personal
gefahren,2407817,0.667,hazards
dunklen,2406311,0.667,dark
moderne,2405224,0.667,modern
Unterschiede,2404518,0.667,differences
Ideen,2402326,0.667,ideas
September,2401157,0.667,September
Dauer,2397955,0.667,duration
Länder,2397102,0.667,countries
Gegenteil,2394414,0.667,opposite
demnach,2390243,0.667,therefore
wolle,2388720,0.667,wool
beobachtet,2383184,0.667,observed
eigenes,2382648,0.667,own
knapp,2382234,0.667,meager
Professor,2382004,0.667,professor
gehörte,2380886,0.667,belonged
eure,2380100,0.668,your
tot,2379354,0.668,dead
Hinblick,2377572,0.668,view
Nachricht,2377125,0.668,news
bezüglich,2375290,0.668,with reference to
schwarz,2372109,0.668,black
hart,2367512,0.668,hard
schweren,2366773,0.668,heavy
Umständen,2365926,0.668,circumstances
Zeitung,2365129,0.668,newspaper
Grenze,2364081,0.668,border
holen,2363034,0.668,to fetch
grad,2362777,0.668,degree
Sekunden,2362415,0.668,seconds
Auflage,2362349,0.668,edition
Existenz,2362199,0.668,existence
Dame,2361648,0.668,lady
reicht,2361204,0.668,enough
reichte,2357604,0.668,enough
dunkel,2355756,0.669,dark
Spaß,2355540,0.669,fun
Herren,2355194,0.669,Men's
