ngram,freq,cumshare,en
possibilité,2441459,0.704,possibility
semaines,2434766,0.704,weeks
devrait,2433599,0.704,should
février,2431695,0.704,February
roman,2430370,0.704,novel
technique,2429917,0.704,technical
court,2424912,0.704,short
vin,2419431,0.704,wine
respect,2418435,0.704,respect
honneur,2417248,0.705,honor
quartier,2413816,0.705,piece
révolution,2411660,0.705,revolution
laissé,2411382,0.705,leave alone
paraît,2410586,0.705,seems
fenêtre,2409524,0.705,window
langage,2408318,0.705,speech
territoire,2398972,0.705,territory
millions,2393114,0.705,million
goût,2390327,0.705,taste
expliquer,2389032,0.705,explain
faible,2388370,0.705,weak
médecin,2388190,0.706,doctor
pose,2384906,0.706,laid
seuls,2381414,0.706,alone
regarda,2379559,0.706,looked
voulez,2379305,0.706,want
prince,2377827,0.706,prince
cher,2377302,0.706,dear
découvrir,2375743,0.706,discover
théâtre,2367883,0.706,theater
textes,2367738,0.706,texts
changer,2363894,0.706,to change
religion,2363188,0.706,religion
trente,2361892,0.707,thirty
images,2358064,0.707,pictures
logique,2357143,0.707,logic
secret,2355042,0.707,secret
dernières,2353654,0.707,latest
habitude,2353093,0.707,habit
zone,2352791,0.707,area
faute,2352268,0.707,mistake
faite,2349555,0.707,done
surprise,2345990,0.707,surprise
ombre,2345626,0.707,shadow
violence,2344041,0.707,violence
rend,2342599,0.708,makes
élèves,2342477,0.708,students
blanche,2341602,0.708,white
complètement,2340651,0.708,completely
solution,2339889,0.708,solution
concernant,2339512,0.708,concerning
biens,2336311,0.708,goods
notion,2336061,0.708,notion
viens,2335962,0.708,come
suivi,2335774,0.708,followed
souffle,2325706,0.708,breath
européenne,2325548,0.708,European
capacité,2323273,0.708,ability
parlé,2319646,0.709,speak
meilleur,2316533,0.709,better
pensées,2313768,0.709,thoughts
déjeuner,2312390,0.709,lunch
néanmoins,2310236,0.709,however
revanche,2308658,0.709,revenge
jambes,2308577,0.709,legs
commune,2307816,0.709,common
ceci,2301643,0.709,this
poste,2301036,0.709,job
écrire,2298073,0.709,to write
international,2296832,0.709,international
pièces,2293977,0.71,rooms
tels,2292649,0.71,such
sortie,2292512,0.71,exit
mesures,2291815,0.71,measures
ferme,2291189,0.71,closed
poser,2290881,0.71,to pose
distance,2290677,0.71,distance
rapports,2290442,0.71,reports
principes,2287291,0.71,principles
repas,2283607,0.71,meal
concerne,2282384,0.71,concerned
reprit,2281982,0.71,resumed
habitants,2277897,0.71,inhabitants
événements,2277730,0.711,events
généralement,2277340,0.711,usually
structure,2274381,0.711,structure
uns,2274033,0.711,one
dame,2272330,0.711,lady
historique,2270180,0.711,historical
univers,2269407,0.711,universe
servir,2268893,0.711,to serve
mètres,2268695,0.711,meters
influence,2268671,0.711,influence
nez,2262380,0.711,nose
autrement,2257901,0.711,other
apprendre,2253122,0.712,learn
apparaît,2253082,0.712,appears
revenir,2248129,0.712,come back
extérieur,2243510,0.712,outside
papier,2242589,0.712,paper
armes,2240148,0.712,weapons
permettre,2238314,0.712,allow
œuvres,2236765,0.712,works
chambres,2235647,0.712,bedrooms
poids,2235108,0.712,weight
créer,2233866,0.712,create
commission,2233450,0.712,commission
établissement,2232535,0.712,establishment
évidemment,2231839,0.713,obviously
série,2230542,0.713,series
méthode,2230480,0.713,method
philosophie,2228739,0.713,philosophy
salon,2222968,0.713,living room
utiliser,2221488,0.713,utilize
acteurs,2217735,0.713,actors
sciences,2216189,0.713,science
intention,2215742,0.713,intention
fil,2214803,0.713,thread
exactement,2211937,0.713,exactly
sinon,2211184,0.713,otherwise
château,2209845,0.713,castle
anciens,2204834,0.714,old
décidé,2197749,0.714,decided
importante,2193984,0.714,important
puisqu',2192065,0.714,since
fonds,2191851,0.714,funds
demeure,2190220,0.714,remains
probablement,2188062,0.714,most likely
voulais,2186369,0.714,wanted
quitter,2184850,0.714,leave
guère,2184480,0.714,hardly
conduit,2174374,0.714,leads
techniques,2168851,0.714,techniques
assis,2168446,0.714,sat
empêcher,2168366,0.715,to prevent
explique,2164509,0.715,explain
restaurant,2163870,0.715,restaurant
directeur,2162532,0.715,director
presse,2162132,0.715,hurry
beauté,2161454,0.715,beauty
association,2160039,0.715,association
immédiatement,2156484,0.715,immediately
ouvrir,2153700,0.715,open
animaux,2153105,0.715,animals
récit,2152999,0.715,narrative
certainement,2152775,0.715,definitely
sociaux,2146845,0.715,social
avions,2143053,0.716,planes
procédure,2142448,0.716,procedure
militaire,2139157,0.716,military
intérêts,2134246,0.716,interests
propriété,2133297,0.716,property
cheval,2132473,0.716,horse
référence,2129414,0.716,reference
villes,2127489,0.716,cities
retrouve,2126909,0.716,find
reçu,2126534,0.716,received
sac,2121178,0.716,bag
frères,2120839,0.716,brothers
garder,2119447,0.716,to keep
défense,2119259,0.716,defense
campagne,2117299,0.717,country
appris,2117190,0.717,learned
vas,2115991,0.717,go
ancienne,2114716,0.717,ancient
sentait,2114324,0.717,felt
rendu,2110731,0.717,rendered
lentement,2103568,0.717,slowly
espèce,2103361,0.717,species
besoins,2101267,0.717,needs
mourir,2100074,0.717,die
continue,2097740,0.717,keep on going
noire,2095868,0.717,black
film,2093010,0.717,film
étranger,2086666,0.718,foreign
auraient,2086611,0.718,would have
écriture,2086090,0.718,writing
côte,2085710,0.718,coast
pourra,2085640,0.718,will be able
agir,2085070,0.718,to act
difficultés,2084133,0.718,difficulties
individu,2083878,0.718,individual
réel,2081989,0.718,real
siège,2080632,0.718,headquarters
empire,2078949,0.718,empire
arrêt,2078917,0.718,stop
lutte,2078220,0.718,struggle
lesquels,2076936,0.718,which
unité,2076860,0.719,unity
envers,2075949,0.719,towards
prêt,2074932,0.719,ready
somme,2073189,0.719,sum
clair,2073041,0.719,light
secteur,2070750,0.719,sector
fonctions,2070677,0.719,functions
palais,2067042,0.719,palace
avance,2060069,0.719,advance
espoir,2059846,0.719,hope
dimanche,2054977,0.719,Sunday
moderne,2053841,0.719,modern
cesse,2053698,0.719,stop
marque,2052949,0.719,mark
constitution,2052199,0.72,constitution
morale,2050741,0.72,moral
conversation,2047767,0.72,conversation
utilisation,2047267,0.72,use
oublier,2046593,0.72,to forget
vouloir,2046119,0.72,want to
statut,2043243,0.72,status
rendez,2040327,0.72,appointment
savez,2038269,0.72,know
réseau,2036137,0.72,network
accueil,2034623,0.72,welcome
connaît,2032495,0.72,knows
Allemagne,2029733,0.72,Germany
style,2027590,0.72,style
projets,2026365,0.721,projects
divers,2024717,0.721,various
fût,2024687,0.721,was
royaume,2023937,0.721,kingdom
murs,2023658,0.721,walls
réflexion,2022729,0.721,reflection
neuf,2017953,0.721,new
littérature,2017293,0.721,literature
ouvre,2015165,0.721,open
bleu,2012652,0.721,blue
diverses,2012555,0.721,various
totalement,2007584,0.721,totally
auteurs,2005534,0.721,authors
samedi,2000853,0.721,Saturday
morts,2000376,0.722,dead
définition,1998576,0.722,definition
sentir,1998313,0.722,feel
compter,1996796,0.722,count
étrange,1996642,0.722,odd
arrêter,1996095,0.722,stop
vivant,1995919,0.722,living
publics,1993101,0.722,public
soin,1992860,0.722,care
reprendre,1992305,0.722,to resume
port,1989998,0.722,port
signifie,1988756,0.722,means
contenu,1987733,0.722,contents
message,1987394,0.722,message
ouverture,1985813,0.723,opening
enquête,1985414,0.723,investigation
fer,1983690,0.723,iron
tenu,1982667,0.723,tenuous
rapide,1982612,0.723,fast
restait,1981759,0.723,remained
règle,1977491,0.723,rule
représentation,1975245,0.723,representation
essentiel,1974500,0.723,essential
chaleur,1973581,0.723,heat
bonnes,1973365,0.723,good
su,1973056,0.723,known
voyait,1971048,0.723,saw
familles,1971032,0.723,families
nécessité,1968453,0.723,need
absolument,1967986,0.724,absolutely
évidence,1967672,0.724,evidence
immense,1966664,0.724,immense
ventre,1966159,0.724,belly
soirée,1962102,0.724,evening
grave,1961823,0.724,severe
veille,1960322,0.724,standby
traité,1954063,0.724,treaty
internet,1953463,0.724,internet
revue,1950560,0.724,review
soldats,1949711,0.724,soldiers
reconnaître,1949704,0.724,recognize
professeur,1949103,0.724,teacher
comportement,1949020,0.724,behaviour
couple,1947824,0.725,couple
doucement,1946915,0.725,gently
dites,1945499,0.725,say
combat,1944164,0.725,fight
suffit,1943113,0.725,enough
cru,1941798,0.725,believed
cherche,1937141,0.725,look for
individus,1935009,0.725,people
tradition,1930869,0.725,tradition
articles,1930711,0.725,items
robe,1928019,0.725,dress
mouvements,1926222,0.725,movements
conception,1923592,0.725,design
commencé,1923387,0.725,started
attitude,1918513,0.725,attitude
foule,1916199,0.726,crowd
capitaine,1915915,0.726,captain
risques,1915736,0.726,risks
meilleure,1914572,0.726,better
responsable,1914233,0.726,responsible
assemblée,1912647,0.726,assembly
conséquences,1909607,0.726,consequences
cou,1909526,0.726,neck
danger,1909055,0.726,danger
surface,1908903,0.726,surface
attendait,1908591,0.726,was waiting
auquel,1906643,0.726,to which
recours,1906636,0.726,appeal
tirer,1905145,0.726,pull
rejoindre,1900339,0.726,rejoin
appeler,1900130,0.727,to call
précisément,1898021,0.727,precisely
arbres,1897596,0.727,trees
enfance,1896011,0.727,childhood
maisons,1893869,0.727,houses
sourit,1890957,0.727,smiles
né,1890805,0.727,born
fête,1889650,0.727,party
vente,1886647,0.727,sale
vêtements,1884940,0.727,clothes
docteur,1884152,0.727,doctor
rappelle,1882783,0.727,remember
côtés,1879874,0.727,sides
dossier,1878751,0.727,case
oreille,1878274,0.727,ear
savais,1877542,0.728,knew
telles,1876431,0.728,such
atteindre,1876323,0.728,reach
économiques,1871342,0.728,economic
hier,1867526,0.728,yesterday
vaut,1867428,0.728,worth
amie,1866965,0.728,friend
mauvaise,1864635,0.728,bad
écoute,1864233,0.728,listen
sentiments,1862879,0.728,feelings
lesquelles,1862486,0.728,which
portes,1862241,0.728,doors
seraient,1860455,0.728,would be
réussi,1860259,0.728,successful
étions,1856050,0.728,were
reine,1855748,0.728,queen
faux,1855434,0.729,fake
saison,1855255,0.729,season
fleurs,1855132,0.729,flowers
papa,1854188,0.729,father
épaule,1849621,0.729,shoulder
don,1849517,0.729,don
malade,1846788,0.729,sick
uniquement,1845716,0.729,uniquely
répond,1845423,0.729,respond
ouvrit,1845035,0.729,opened
connais,1843698,0.729,know
soins,1843571,0.729,care
souvenirs,1843415,0.729,memories
forêt,1842799,0.729,forest
consiste,1839773,0.729,consists
permettent,1839603,0.73,allow
reconnaissance,1839374,0.73,acknowledgement
majorité,1837602,0.73,majority
membre,1837513,0.73,member
disposition,1836861,0.73,arrangement
opération,1836315,0.73,operation
rose,1836119,0.73,pink
objectifs,1836064,0.73,goals
humanité,1834974,0.73,humanity
types,1832256,0.73,guys
moments,1829878,0.73,moments
croissance,1828480,0.73,growth
dispositions,1828043,0.73,provisions
numéro,1827904,0.73,number
jeunesse,1827849,0.73,youth
clients,1826729,0.73,clients
poitrine,1825322,0.731,chest
pages,1823731,0.731,pages
erreur,1823251,0.731,mistake
recherches,1822227,0.731,research
perte,1820333,0.731,loss
intervention,1819072,0.731,intervention
bons,1819058,0.731,good
pouvons,1818582,0.731,can
sainte,1817623,0.731,holy
entretien,1813726,0.731,maintenance
sommeil,1813652,0.731,sleep
comprends,1810637,0.731,understand
parc,1810247,0.731,park
édition,1809819,0.731,editing
supérieur,1809273,0.731,superior
effort,1809126,0.732,effort
hôpital,1808202,0.732,hospital
phrase,1807997,0.732,phrasing
debout,1805784,0.732,upright
dîner,1802434,0.732,having dinner
bébé,1802324,0.732,baby
limites,1801797,0.732,limits
sentit,1801596,0.732,felt
pouvaient,1801371,0.732,could
noms,1800185,0.732,nouns
élément,1798646,0.732,element
faveur,1796022,0.732,favor
jugement,1795595,0.732,judgement
ouverte,1794899,0.732,opened
viennent,1794036,0.732,are coming
gorge,1791748,0.732,throat
musée,1791734,0.733,museum
aspect,1791496,0.733,aspect
agissait,1788375,0.733,acted
pire,1784421,0.733,worse
siècles,1784340,0.733,centuries
internationale,1784245,0.733,international
appartement,1783957,0.733,apartment
revient,1782165,0.733,come back
moyenne,1780463,0.733,mean
portée,1780294,0.733,scope
aimait,1779804,0.733,loved
représente,1779029,0.733,represented
tombe,1778857,0.733,falls
chien,1775331,0.733,dog
découverte,1772505,0.733,discovery
personnage,1772220,0.733,character
arrête,1771950,0.734,stopped
juifs,1770688,0.734,Jews
portait,1769727,0.734,wore
lignes,1769032,0.734,lines
naturel,1767308,0.734,natural
fonctionnement,1766861,0.734,functioning
basse,1765531,0.734,low
appelé,1765187,0.734,called
Londres,1764065,0.734,London
laissa,1761336,0.734,left
compétences,1759139,0.734,skills
éditions,1758562,0.734,editions
largement,1758415,0.734,widely
épouse,1758194,0.734,spouse
hasard,1755668,0.734,chance
venue,1755535,0.734,come
ministère,1754543,0.735,ministry
couleurs,1753906,0.735,colors
total,1751722,0.735,total
démarche,1750917,0.735,steps
passion,1750895,0.735,passion
capital,1747024,0.735,capital
masse,1746440,0.735,mass
payer,1744329,0.735,pay
seuil,1743454,0.735,threshold
comprend,1740957,0.735,understand
tourna,1739763,0.735,turned
pain,1739174,0.735,bread
documents,1738295,0.735,documents
passant,1735329,0.735,passing
vécu,1732680,0.735,lived
faisaient,1731884,0.735,were doing
perspective,1731855,0.735,perspective
hauteur,1731514,0.736,height
riche,1728571,0.736,rich
photo,1728410,0.736,photo
lundi,1727145,0.736,Monday
odeur,1726484,0.736,odour
fruits,1725734,0.736,fruits
dents,1724952,0.736,teeth
institutions,1723075,0.736,institutions
évaluation,1721419,0.736,evaluation
bref,1721123,0.736,short
recevoir,1718443,0.736,receive
protéger,1717818,0.736,protect
passa,1715006,0.736,passed
dimension,1714563,0.736,dimension
comte,1714142,0.736,county
permettant,1712026,0.736,allowing
tiers,1711113,0.736,third
sujets,1709097,0.737,topics
sexe,1708662,0.737,sex
scientifique,1707613,0.737,scientific
juridique,1705785,0.737,legal
humains,1704523,0.737,humans
camp,1703400,0.737,camp
opinion,1703094,0.737,opinion
convention,1702964,0.737,convention
principal,1702780,0.737,major
sortit,1700064,0.737,went out
réaliser,1699493,0.737,achieve
duc,1699303,0.737,duke
notes,1697862,0.737,grades
courage,1696247,0.737,courage
comptes,1695315,0.737,accounts
fera,1695218,0.737,will do
animal,1694802,0.738,animal
situations,1694466,0.738,circumstances
douce,1693941,0.738,gentle
équilibre,1693330,0.738,balance
entier,1692816,0.738,entire
pouvoirs,1692181,0.738,powers
difficulté,1691229,0.738,difficulty
portant,1687317,0.738,wearing
dessous,1687111,0.738,underneath
concept,1685793,0.738,concept
mondiale,1685597,0.738,world
fou,1685046,0.738,mad
nécessaires,1683738,0.738,required
sources,1682975,0.738,sources
noirs,1682558,0.738,black
circonstances,1680858,0.738,circumstances
religieux,1678280,0.738,religious
comité,1677219,0.739,committee
spectacle,1676060,0.739,spectacle
vitesse,1675432,0.739,speed
tuer,1675204,0.739,kill
choisi,1675089,0.739,selected
pont,1674830,0.739,bridge
prenant,1674656,0.739,taking
voyant,1672771,0.739,seeing
échange,1672721,0.739,exchange
monter,1671010,0.739,ascend
phénomène,1670443,0.739,phenomenon
ajouta,1669811,0.739,added
tendance,1668306,0.739,tendency
victime,1666205,0.739,victim
exécution,1666072,0.739,execution
présenter,1666026,0.739,to present
sombre,1665385,0.739,dark
hiver,1665028,0.74,winter
pression,1664436,0.74,pressure
passait,1662315,0.74,passed
laissant,1662219,0.74,leaving
patient,1660385,0.74,patient
privé,1660212,0.74,private
beaux,1659663,0.74,beautiful
section,1658227,0.74,section
traits,1655650,0.74,features
résistance,1655627,0.74,resistance
facilement,1653219,0.74,easily
défaut,1653125,0.74,default
suivante,1651106,0.74,next
procès,1650267,0.74,court case
intelligence,1646276,0.74,intelligence
bataille,1645847,0.74,battle
échapper,1644529,0.74,escape
soutien,1640187,0.74,support
commencer,1639065,0.741,begin
disant,1632905,0.741,saying
légèrement,1632589,0.741,slightly
finit,1631356,0.741,ends
opérations,1630497,0.741,operations
Angleterre,1629429,0.741,England
vraie,1629028,0.741,true
métier,1627154,0.741,job
liens,1625434,0.741,connections
réaction,1625122,0.741,reaction
autorités,1624258,0.741,authorities
faudrait,1623674,0.741,should
efforts,1623655,0.741,efforts
jeux,1621907,0.741,games
clairement,1617662,0.741,clearly
vint,1617239,0.741,came
chair,1615912,0.741,flesh
accepter,1615234,0.742,accept
pouvais,1615030,0.742,could
changé,1613325,0.742,exchange
change,1613203,0.742,exchange
cerveau,1610446,0.742,brain
auparavant,1610309,0.742,previously
sert,1609882,0.742,serves
espère,1609043,0.742,hope
revenu,1608597,0.742,revenue
Italie,1606045,0.742,Italy
choisir,1605739,0.742,choose
obligation,1601077,0.742,obligation
événement,1599781,0.742,event
devenue,1597401,0.742,become
belles,1595629,0.742,beautiful
donnait,1595304,0.742,gave
rentrer,1595196,0.742,to return
progrès,1594789,0.742,progress
chacune,1593989,0.743,each
matériel,1591217,0.743,material
plat,1589917,0.743,dish
prison,1589639,0.743,jail
bar,1588663,0.743,bar
formule,1588273,0.743,formula
connaissait,1585723,0.743,knew
poche,1585502,0.743,poached
entièrement,1585288,0.743,entirely
capitale,1583452,0.743,capital city
quinze,1582999,0.743,fifteen
profonde,1581741,0.743,deep
aimé,1579030,0.743,like
systèmes,1577971,0.743,systems
opposition,1577950,0.743,opposition
continuer,1577681,0.743,continue
banque,1577142,0.743,bank
pensé,1575920,0.743,think
