ngram,freq,cumshare,en
后来,32527,0.659,later
版,32512,0.659,version
动力,32490,0.659,power
自治区,32390,0.659,autonomous region
确保,32345,0.66,make sure
适用,32344,0.66,be applicable
逐渐,32274,0.66,gradually
福利,32246,0.66,welfare
不足,32167,0.66,insufficient
今天,32156,0.66,today
个体,32146,0.661,individual
上升,32117,0.661,rise
曾,32073,0.661,once
渠道,32069,0.661,channel
回答,32054,0.661,reply
丰富,32027,0.661,rich
军,31963,0.661,military
朋友,31961,0.662,friend
你们,31950,0.662,you
加工,31809,0.662,processing
党委,31787,0.662,party committee
共产党,31751,0.662,Communist Party
界,31741,0.662,boundary
权益,31718,0.662,rights and interests
强化,31690,0.663,strengthen
正在,31678,0.663,is
规,31676,0.663,regulation
目,31652,0.663,target
必然,31621,0.663,inevitable
变动,31607,0.663,change
给予,31585,0.664,give
应对,31583,0.664,response
表达,31569,0.664,express
基地,31568,0.664,base
另外,31491,0.664,in addition
绩效,31474,0.664,performance
税收,31473,0.664,tax
速度,31411,0.665,speed
明,31409,0.665,bright
万人,31387,0.665,"10,000 people"
记录,31359,0.665,record
负债,31358,0.665,debt
也不,31329,0.665,nor
感,31326,0.665,sense
主管,31300,0.666,director
融资,31293,0.666,financing
一是,31282,0.666,one is
斗争,31261,0.666,struggle
爱,31259,0.666,love
对方,31221,0.666,other side
思维,31199,0.666,thinking
广告,31193,0.667,advertise
住房,31166,0.667,housing
意,31163,0.667,meaning
标,31129,0.667,mark
大力,31107,0.667,vigorously
带动,31100,0.667,drive
事物,31074,0.668,thing
只能,31053,0.668,only
法国,31028,0.668,France
形象,31024,0.668,image
难以,31011,0.668,difficult
经济学,30929,0.668,economics
反对,30926,0.668,be opposed to
因而,30908,0.669,thus
背景,30880,0.669,background
形势,30852,0.669,situation
请,30798,0.669,please
移动,30784,0.669,move
岁,30723,0.669,age
百分点,30715,0.669,percentage point
传播,30708,0.67,spread
节,30675,0.67,festival
需,30609,0.67,need
犯罪,30577,0.67,crime
智慧,30530,0.67,wisdom
于是,30529,0.67,then
义务,30519,0.67,obligation
金额,30503,0.671,amount
怎么,30470,0.671,how
仍,30451,0.671,still
一位,30385,0.671,one
显示,30379,0.671,show
素质,30354,0.671,quality
经历,30336,0.671,experience
儿童,30299,0.672,child
特,30295,0.672,special
工业化,30268,0.672,industrialization
门,30250,0.672,door
签订,30203,0.672,sign
转,30190,0.672,change
律师,30107,0.672,lawyer
依法,30057,0.673,according to law
对外,30053,0.673,foreign
专门,30047,0.673,specialized
优秀,30046,0.673,excellent
数字,30043,0.673,number
避免,30016,0.673,avoid
称,29998,0.673,say
老,29955,0.674,old
单,29895,0.674,one
冲突,29876,0.674,conflict
介绍,29845,0.674,introduce
部队,29837,0.674,force
特定,29780,0.674,specific
民营,29772,0.674,private
案件,29736,0.675,case
协会,29733,0.675,association
固定资产,29705,0.675,fixed assets
统,29694,0.675,system
中华,29663,0.675,China
档案,29573,0.675,file
相当,29567,0.675,quite
活,29540,0.675,live
立法,29525,0.676,legislation
引进,29459,0.676,introduce
一致,29442,0.676,consistent
技能,29411,0.676,skill
他人,29399,0.676,others
迅速,29345,0.676,fast
常委,29340,0.676,Standing Committee
而言,29328,0.677,in terms of
见,29270,0.677,see
教授,29230,0.677,professor
感到,29211,0.677,feel
此外,29170,0.677,also
整合,29153,0.677,integrate
公平,29146,0.677,fair
青年,29142,0.678,youth
新加坡,29057,0.678,Singapore
子,29039,0.678,son
专项,29039,0.678,special
互联网,29035,0.678,the Internet
有人,29024,0.678,someone
构建,28978,0.678,construct
极,28971,0.679,pole
情,28957,0.679,affection
理想,28927,0.679,ideal
一家,28925,0.679,family
不得,28887,0.679,must not
工商,28878,0.679,business
基,28828,0.679,base
实验,28788,0.679,experiment
成长,28771,0.68,growing up
快速,28739,0.68,fast
顾客,28643,0.68,customer
通知,28615,0.68,notice
米,28590,0.68,meter
营业,28563,0.68,business
德,28552,0.68,German
层面,28542,0.681,level
各项,28516,0.681,various
做出,28508,0.681,make
几乎,28508,0.681,almost
操作,28424,0.681,operate
仅,28389,0.681,only
存款,28353,0.681,deposit
机械,28349,0.681,mechanical
喜欢,28336,0.682,like
华,28314,0.682,magnificent
树立,28291,0.682,establish
治,28245,0.682,rule
投资者,28229,0.682,investor
加以,28213,0.682,add
环节,28193,0.682,link
债务,28164,0.683,debt
除,28139,0.683,remove
随,28117,0.683,follow
团,28088,0.683,group
主动,28085,0.683,initiative
上年,28082,0.683,last year
预测,28077,0.683,predict
理性,28075,0.683,reason
季度,28060,0.684,quarter
全省,28049,0.684,province
主题,28047,0.684,theme
举行,28043,0.684,held
进口,28003,0.684,import
言,27972,0.684,word
判断,27919,0.684,judge
越来越,27911,0.685,more and more
证,27898,0.685,certificate
届,27890,0.685,session
信用,27890,0.685,credit
分为,27881,0.685,divided into
批准,27846,0.685,approve
力度,27832,0.685,strength
正常,27805,0.685,normal
总结,27789,0.686,summarize
扶持,27778,0.686,support
际,27777,0.686,international
计量,27740,0.686,metering
股东,27729,0.686,shareholder
货物,27716,0.686,goods
有的,27682,0.686,some
形态,27619,0.686,form
同意,27568,0.687,agree
股票,27541,0.687,stock
定义,27512,0.687,definition
激励,27474,0.687,excitation
健全,27443,0.687,sound
国民党,27414,0.687,Kuomintang
本质,27410,0.687,nature
试点,27395,0.688,pilot
作者,27387,0.688,author
设置,27382,0.688,set up
以前,27356,0.688,before
累计,27321,0.688,grand total
都有,27319,0.688,have
笔者,27292,0.688,author
立,27271,0.688,stand
先生,27268,0.689,gentlemen
告诉,27266,0.689,tell
村民,27262,0.689,villagers
习惯,27261,0.689,habit
做好,27255,0.689,do well
一部分,27238,0.689,part
挑战,27222,0.689,challenge
优化,27218,0.689,optimization
宪法,27207,0.69,constitution
图书,27163,0.69,books
主张,27148,0.69,claim
两种,27114,0.69,two
学科,27091,0.69,subject
转型,27090,0.69,transformation
肯定,27040,0.69,affim
用于,26979,0.69,used for
怎样,26922,0.691,how
大大,26861,0.691,greatly
总统,26828,0.691,president
民众,26820,0.691,people
平衡,26812,0.691,balance
企,26809,0.691,enterprise
具备,26792,0.691,have
改进,26770,0.691,improve
队伍,26732,0.692,team
效应,26725,0.692,effect
访问,26676,0.692,access
供给,26644,0.692,supply
快,26639,0.692,quick
电,26637,0.692,electricity
批评,26622,0.692,criticize
着力,26612,0.692,focus on
文章,26597,0.693,article
那样,26594,0.693,that way
团队,26592,0.693,team
相同,26591,0.693,same
估计,26539,0.693,estimate
同志,26474,0.693,comrade
上市,26472,0.693,listed
加大,26468,0.693,increase
事务,26452,0.694,affairs
适当,26444,0.694,appropriate
三个,26431,0.694,three
波动,26426,0.694,fluctuation
余额,26389,0.694,balance
苏联,26376,0.694,Soviet Union
财富,26360,0.694,wealth
资本主义,26332,0.694,capitalism
面对,26300,0.695,face
推广,26284,0.695,promote
失败,26270,0.695,fail
利率,26266,0.695,interest rate
发布,26264,0.695,release
乡村,26263,0.695,rural
站,26252,0.695,stand
求,26248,0.695,beg
小组,26248,0.696,group
公众,26159,0.696,public
义,26147,0.696,righteous
秩序,26138,0.696,order
认同,26080,0.696,identify
州,26080,0.696,state
事项,26067,0.696,matter
情绪,26060,0.696,mood
训练,26010,0.697,train
统治,26007,0.697,rule
考核,26006,0.697,assessment
真实,25905,0.697,reality
口,25865,0.697,mouth
平等,25851,0.697,equality
汕头,25781,0.697,Shantou
相信,25756,0.697,believe
债券,25702,0.698,bond
流程,25669,0.698,process
转让,25651,0.698,transfer
故事,25642,0.698,story
框架,25622,0.698,frame
选,25619,0.698,select
团体,25574,0.698,group
幅度,25541,0.698,amplitude
经理,25531,0.699,manager
结束,25512,0.699,finish
选举,25509,0.699,election
外商,25466,0.699,foreign businessmen
结,25401,0.699,knot
一起,25354,0.699,together
房地产,25351,0.699,real estate
公安,25343,0.699,public security
主席,25334,0.699,chairman
人物,25330,0.7,figure
找到,25303,0.7,turn up
万吨,25293,0.7,tons
深化,25276,0.7,deepen
自主,25269,0.7,autonomous
生物,25231,0.7,biology
前提,25198,0.7,premise
西,25183,0.7,west
联,25171,0.701,united
平,25124,0.701,flat
有着,25119,0.701,have
人均,25082,0.701,per capita
每年,25071,0.701,per year
效益,25064,0.701,benefit
地产,25035,0.701,estate
您,25001,0.701,you
毛泽东,24980,0.701,Mao Zedong
配置,24965,0.702,configure
正是,24943,0.702,exactly
如下,24941,0.702,as follows
市委,24934,0.702,Municipal Party Committee
工会,24917,0.702,union
难,24909,0.702,disaster
妇女,24895,0.702,women
建成,24860,0.702,built
东,24834,0.703,east
很大,24826,0.703,very big
海,24825,0.703,ocean
伟大,24815,0.703,great
批,24782,0.703,batch
计算机,24780,0.703,computer
创作,24656,0.703,creation
实际上,24602,0.703,actually
观众,24579,0.703,audience
注重,24568,0.704,pay attention
进程,24564,0.704,process
几个,24554,0.704,several
农户,24524,0.704,farmers
当年,24487,0.704,then
委员,24486,0.704,committee
多少,24475,0.704,how many
绝对,24461,0.704,absolute
地球,24459,0.705,earth
链,24422,0.705,chain
总是,24419,0.705,always
观察,24390,0.705,observed
印度,24390,0.705,India
源,24359,0.705,source
多数,24334,0.705,most
斯,24333,0.705,Sri Lanka
济,24312,0.705,economical
千,24293,0.706,thousand
小说,24291,0.706,novel
战,24280,0.706,war
集,24246,0.706,set
采购,24229,0.706,purchase
持,24190,0.706,hold
不可能,24153,0.706,impossible
创,24132,0.706,create
高校,24113,0.706,college
体育,24106,0.707,physical education
师,24106,0.707,division
都会,24085,0.707,metropolis
巿,24082,0.707,market
派,24074,0.707,group
调,24032,0.707,tune
现代化,24026,0.707,modernization
程,24025,0.707,procedure
软件,24025,0.707,software
获取,23975,0.708,obtain
最近,23952,0.708,recent
各类,23949,0.708,various
文献,23920,0.708,literature
专,23914,0.708,Specialize
也许,23901,0.708,maybe
核算,23843,0.708,accounting
履行,23827,0.708,fulfill
感觉,23817,0.708,feel
出席,23806,0.709,attend
公里,23793,0.709,kilometer
电视,23784,0.709,television
跟,23778,0.709,and
交,23764,0.709,pay
某些,23753,0.709,some
执法,23731,0.709,law enforcement
包含,23714,0.709,include
住,23695,0.71,live
角色,23681,0.71,role
似乎,23677,0.71,seem
质,23672,0.71,quality
回,23645,0.71,back
运,23629,0.71,transport
确认,23577,0.71,confirm
城,23563,0.71,city
广大,23557,0.71,vast
示范,23541,0.711,demonstration
队,23524,0.711,team
全年,23476,0.711,annual
发达,23471,0.711,developed
承认,23469,0.711,admit
途径,23458,0.711,way
结论,23418,0.711,in conclusion
流,23368,0.711,flow
中医,23330,0.711,Traditional Chinese Medicine
经费,23313,0.711,funding
曾经,23297,0.712,once
深,23290,0.712,deep
恢复,23228,0.712,recover
来看,23213,0.712,come to see
投,23186,0.712,cast
批发,23162,0.712,wholesale
真,23112,0.712,real
把握,23096,0.712,grasp
反应,23090,0.712,reaction
幸福,23076,0.713,happiness
始终,23067,0.713,always
学会,23011,0.713,learn
份额,22984,0.713,share
宇宙,22980,0.713,universe
一项,22951,0.713,an item
老师,22950,0.713,teacher
车,22947,0.713,car
距离,22944,0.713,distance
预期,22942,0.714,expected
石油,22934,0.714,oil
太,22908,0.714,too
民间,22903,0.714,folk
围绕,22868,0.714,around
产值,22833,0.714,output value
深刻,22795,0.714,profound
外国,22726,0.714,foreign
郾,22714,0.714,Yan
常,22706,0.715,often
集群,22675,0.715,cluster
主导,22669,0.715,leading
一旦,22667,0.715,once
称为,22655,0.715,called
失去,22649,0.715,lose
身体,22625,0.715,body
审查,22591,0.715,review
园区,22580,0.715,park
然,22563,0.715,of course
司,22561,0.716,manage
外交,22500,0.716,diplomatic
定位,22492,0.716,position
安,22492,0.716,install
描述,22492,0.716,describe
垄断,22484,0.716,monopoly
划分,22454,0.716,divide
成就,22422,0.716,achievement
格,22401,0.716,grid
职责,22373,0.717,duty
系列,22361,0.717,series
尊重,22354,0.717,respect
谁,22342,0.717,who
专利,22339,0.717,patent
出发,22323,0.717,set off
身份,22316,0.717,identity
大型,22305,0.717,large
准则,22282,0.717,guidelines
考察,22269,0.717,visit
修改,22255,0.718,revise
法院,22241,0.718,court
余,22204,0.718,remain
手,22196,0.718,hand
左右,22189,0.718,about
月份,22188,0.718,month
服务业,22178,0.718,service industry
一下,22175,0.718,a bit
也会,22137,0.718,also
大幅,22133,0.719,substantially
知,22119,0.719,know
一条,22090,0.719,one
那个,22081,0.719,that
认,22041,0.719,recognize
别,22024,0.719,do not
远,22001,0.719,far
军队,21964,0.719,army
短期,21942,0.719,short term
检验,21936,0.719,test
维持,21928,0.72,maintain
切实,21926,0.72,practical
本书,21905,0.72,book
语,21885,0.72,language
突破,21874,0.72,breakthrough
天津,21856,0.72,Tianjin
煤矿,21846,0.72,coal mine
清楚,21838,0.72,clear
呈现,21832,0.72,present
层,21816,0.72,floor
钱,21816,0.721,money
下列,21796,0.721,the following
逻辑,21775,0.721,logic
差距,21770,0.721,gap
污染,21729,0.721,pollution
披露,21703,0.721,disclose
排放,21666,0.721,emission
准确,21636,0.721,precise
各级,21632,0.721,all levels
待遇,21508,0.722,treatment
案,21484,0.722,case
事故,21460,0.722,accident
打,21449,0.722,beat
高等,21438,0.722,higher
可是,21373,0.722,but
国外,21360,0.722,foreign
当局,21327,0.722,authorities
总量,21325,0.722,total
密切,21295,0.722,close
分子,21278,0.723,molecular
成绩,21266,0.723,score
尔,21180,0.723,you
父母,21147,0.723,parents
种种,21116,0.723,various
方针,21084,0.723,policy
供,21075,0.723,for
一年,21070,0.723,one year
广,21054,0.723,wide
补贴,21022,0.723,subsidy
做到,21016,0.724,do it
第四,20994,0.724,fourth
干,20975,0.724,dry
体验,20958,0.724,experience
年内,20931,0.724,year
办理,20913,0.724,handle
研,20911,0.724,research
依照,20895,0.724,according to
网站,20857,0.724,website
清,20852,0.724,clear
亚洲,20845,0.725,Asia
启动,20838,0.725,start up
零售,20819,0.725,retail
位置,20807,0.725,location
导,20795,0.725,guide
著名,20794,0.725,famous
农产品,20787,0.725,agricultural products
至少,20779,0.725,at least
奖,20760,0.725,prize
揭示,20748,0.725,reveal
下来,20746,0.725,down
完整,20746,0.726,whole
破坏,20694,0.726,destroy
人民币,20681,0.726,RMB
放弃,20679,0.726,give up
吸引,20669,0.726,absorb
取,20668,0.726,pick
江苏,20631,0.726,Jiangsu
某种,20631,0.726,some kind
做法,20620,0.726,practice
显然,20600,0.726,obviously
颁布,20561,0.727,promulgate
解,20554,0.727,untie
仅仅,20543,0.727,only
假设,20515,0.727,assumption
款,20500,0.727,payment
感情,20499,0.727,emotion
人次,20498,0.727,visits
日益,20449,0.727,increasingly
张,20428,0.727,open
并非,20409,0.727,not
积累,20401,0.728,accumulation
监测,20385,0.728,monitor
咨询,20384,0.728,consult
合法,20352,0.728,legitimate
情感,20331,0.728,emotion
具,20309,0.728,tool
案例,20273,0.728,case
科研,20265,0.728,research
报表,20248,0.728,report
之中,20224,0.728,among
危险,20223,0.728,danger
转化,20202,0.729,convert
宏观,20183,0.729,macro
浙江,20172,0.729,Zhejiang
气候,20148,0.729,climate
一天,20125,0.729,one day
资格,20122,0.729,qualifications
接,20116,0.729,catch
依靠,20114,0.729,rely on
支,20082,0.729,branch
侵权,20054,0.729,infringement
放,20045,0.73,put
少数,20034,0.73,few
协商,20031,0.73,negotiate
经贸,20024,0.73,Economic and Trade
市民,20015,0.73,citizen
女,20008,0.73,female
走向,19993,0.73,towards
交换,19990,0.73,exchange
有了,19984,0.73,have
信任,19971,0.73,trust
小时,19937,0.73,hour
予以,19933,0.731,give
永远,19913,0.731,forever
终于,19895,0.731,finally
会计师,19895,0.731,accountant
岗位,19879,0.731,post
份,19871,0.731,share
连,19867,0.731,even
满意,19821,0.731,satisfy
内在,19806,0.731,inner
主任,19795,0.731,director
依赖,19783,0.731,rely
人士,19771,0.732,person
组合,19769,0.732,combination
民生,19766,0.732,people's livelihood
收费,19759,0.732,toll
其次,19758,0.732,second
购,19744,0.732,purchase
中华人民共和国,19729,0.732,People's Republic of China
约束,19713,0.732,constraint
普及,19704,0.732,universal
年底,19703,0.732,end of the year
更好,19672,0.733,better
文字,19661,0.733,word
值得,19648,0.733,worth
群,19646,0.733,group
管理者,19642,0.733,manager
研发,19618,0.733,research and development
年龄,19614,0.733,age
列,19609,0.733,list
有所,19603,0.733,somewhat
常常,19586,0.733,frequent
